Index,All Students,Minority,Economically Disadvantaged,Female,Male,Bil/ESL,Gifted,Special Ed,Title1,At Risk,Immigrant,Migrant,Dyslexic,Homeless,Foster Care,District,Year
1460,60,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,116903,15
1461,23.3,0.857142857,0.5,0.418604651,0.581395349,0.471698113,0.595238095,0.333333333,0.333333333,0.471698113,0.471698113,0.333333333,0,0,0,116905,15
1462,13.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,116906,15
1463,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,116908,15
1464,19,0.866336634,0.333333333,0.583333333,0.416666667,0.25,0.409836066,0.25,0.25,0.25,0.25,0.25,0,0,0,117901,15
1465,47.4,0.903614458,0.625,0.418604651,0.581395349,0.5,0.543478261,0.5,0.5,0.5,0.5,0.5,0,0,0,119902,15
1466,9.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,119903,15
1467,16.1,0.857142857,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,120901,15
1468,50,0.75,0.333333333,0.675675676,0.324324324,0.333333333,0.490196078,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,120905,15
1469,60,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,121903,15
1470,32.4,0.898203593,0.595238095,0.375,0.625,0.333333333,0.305555556,0.333333333,0.666666667,0.520833333,0.333333333,0.333333333,0,0,0,121904,15
1471,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,121905,15
1472,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,123803,15
1473,31.6,0.765306122,0.304878049,0.411764706,0.588235294,0.25,0.290697674,0.27173913,0.25,0.25,0.25,0.25,0,0,0,123905,15
1474,3.1,0.9,0.666666667,0.6,0.4,0.166666667,0.2,0.166666667,0.833333333,0.333333333,0.177304965,0.166666667,0,0,0,123907,15
1475,31.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,123908,15
1476,36.2,0.826612903,0.430232558,0.581005587,0.418994413,0.128205128,0.26744186,0.126903553,0.873096447,0.076470588,0.128205128,0.125,0,0,0,123910,15
1477,48.4,0.857142857,0.418604651,0.456521739,0.543478261,0.333333333,0.454545455,0.333333333,0.666666667,0.446428571,0.333333333,0.333333333,0,0,0,123913,15
1478,12.1,0.738916256,0.357142857,0.652777778,0.347222222,0.25,0.316455696,0.25,0.75,0.25,0.25,0.25,0,0,0,123914,15
1479,1.8,0.875,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.5,0.333333333,0.333333333,0,0,0,124901,15
1480,18.3,0.908088235,0.394160584,0.625,0.375,0.142857143,0.394160584,0.142857143,0.857142857,0.167785235,0.142857143,0.142857143,0,0,0,125901,15
1481,42.9,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,125903,15
1482,10,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,126901,15
1483,42.9,0.317204301,0.196078431,0.530888031,0.469111969,0.048076923,0.246062992,0.047619048,0.047619048,0.079268293,0.048355899,0.047619048,0,0,0,126902,15
1484,34.2,0.670138889,0.345549738,0.644329897,0.355670103,0.130890052,0.431034483,0.125,0.125,0.208333333,0.132275132,0.125,0,0,0,126903,15
1485,23.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,126904,15
1486,51.9,0.790697674,0.3,0.528301887,0.471698113,0.333333333,0.367647059,0.333333333,0.25,0.352112676,0.333333333,0.25,0,0,0,126905,15
1487,18.6,0.857142857,0.5,0.568181818,0.431818182,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,126906,15
1488,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,126907,15
1489,60,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,127904,15
1490,28.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,128902,15
1491,33.9,0.706976744,0.431034483,0.6,0.4,0.2,0.208333333,0.2,0.2,0.242718447,0.2,0.2,0,0,0,129901,15
1492,44.2,0.550847458,0.164233577,0.591216216,0.408783784,0.083333333,0.189781022,0.083333333,0.083333333,0.06959707,0.083892617,0.083333333,0,0,0,129902,15
1493,36.4,0.828729282,0.404761905,0.444444444,0.555555556,0.333333333,0.471698113,0.333333333,0.333333333,0.403225806,0.333333333,0.333333333,0,0,0,129903,15
1494,46,0.72815534,0.418604651,0.617283951,0.382716049,0.2,0.531914894,0.2,0.8,0.181818182,0.2,0.2,0,0,0,129905,15
1495,30,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,129906,15
1496,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,129910,15
1497,64.1,0.364471669,0.052158273,0.531914894,0.468085106,0.043177893,0.132743363,0.043103448,0.043103448,0.071942446,0.043177893,0.041666667,0,0,0,130901,15
1498,30.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,130902,15
1499,52.8,0.563333333,0.25,0.515463918,0.484536082,0.111111111,0.362318841,0.111111111,0.121359223,0.131868132,0.121359223,0.120192308,0,0,0,133903,15
1500,20,0.857142857,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,133904,15
1501,55,0.857142857,0.694444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,136901,15
1502,7.2,0.892703863,0.442477876,0.614754098,0.385245902,0.196850394,0.396825397,0.166666667,0.166666667,0.227272727,0.166666667,0.166666667,0,0,0,137901,15
1503,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,137903,15
1504,32.1,0.864864865,0.454545455,0.5,0.5,0.333333333,0.285714286,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,137904,15
1505,50,0.68115942,0.324324324,0.54954955,0.45045045,0.166666667,0.609756098,0.2,0.166666667,0.213675214,0.2,0.166666667,0,0,0,139909,15
1506,50,0.852272727,0.5,0.444444444,0.555555556,0.333333333,0.595238095,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,139911,15
1507,11.8,0.857142857,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,140904,15
1508,60,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,140908,15
1509,39.2,0.659192825,0.161904762,0.6,0.4,0.166666667,0.276190476,0.166666667,0.166666667,0.13592233,0.1953125,0.166666667,0,0,0,141901,15
1510,7.9,0.875,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,142901,15
1511,48.1,0.857142857,0.490196078,0.390243902,0.609756098,0.333333333,0.520833333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,143901,15
1512,27.3,0.757575758,0.423728814,0.694444444,0.305555556,0.2,0.219298246,0.2,0.8,0.2,0.2,0.2,0,0,0,144901,15
1513,16.7,0.75,0.446428571,0.468085106,0.531914894,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,144902,15
1514,5.4,0.857142857,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,145901,15
1515,26.7,0.769230769,0.347222222,0.5,0.5,0.25,0.328947368,0.25,0.75,0.3125,0.25,0.25,0,0,0,146902,15
1516,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,146904,15
1517,83.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,146906,15
1518,60,0.909090909,0.657894737,0.305555556,0.694444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,146907,15
1519,9.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,149902,15
1520,24.7,0.78125,0.409836066,0.519230769,0.480769231,0.333333333,0.396825397,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,150901,15
1521,32.8,0.550855086,0.236966825,0.574266793,0.425733207,0.023255814,0.095238095,0.023255814,0.930232558,0.117260788,0.023255814,0.023255814,0,0,0,152901,15
1522,5.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,152903,15
1523,36.9,0.5,0.170648464,0.5,0.5,0.076923077,0.325732899,0.076923077,0.076923077,0.085034014,0.079872204,0.076923077,0,0,0,152907,15
1524,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,152908,15
1525,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,152909,15
1526,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,152910,15
1527,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,153903,15
1528,5.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,153904,15
1529,20,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,155901,15
1530,7.1,0.857142857,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.333333333,0.5,0.333333333,0.333333333,0,0,0,156902,15
1531,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,157901,15
1532,34.9,0.860606061,0.285714286,0.576271186,0.423728814,0.25,0.396825397,0.25,0.75,0.333333333,0.25,0.25,0,0,0,158901,15
1533,18.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,158902,15
1534,33.3,0.857142857,0.520833333,0.489795918,0.510204082,0.333333333,0.480769231,0.333333333,0.666666667,0.462962963,0.333333333,0.423728814,0,0,0,158905,15
1535,14.5,0.842696629,0.333333333,0.444444444,0.555555556,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,158906,15
1536,44.6,0.949698189,0.67191601,0.595238095,0.404761905,0.06684492,0.338753388,0.0625,0.9375,0.15819209,0.065963061,0.066312997,0,0,0,159901,15
1537,16.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,160901,15
1538,78.9,0.857142857,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.666666667,0.5,0.333333333,0.333333333,0,0,0,161802,15
1539,41.5,0.730077121,0.531446541,0.523952096,0.476047904,0.073746313,0.144654088,0.074183976,0.922360248,0.233438486,0.073964497,0.071428571,0,0,0,161807,15
1540,76.9,0.433526012,0.095785441,0.553505535,0.446494465,0.088652482,0.531914894,0.083333333,0.083333333,0.092936803,0.088652482,0.083333333,0,0,0,161903,15
1541,56.4,0.842696629,0.333333333,0.418604651,0.581395349,0.333333333,0.609756098,0.333333333,0.333333333,0.446428571,0.333333333,0.333333333,0,0,0,161907,15
1542,31,0.793650794,0.333333333,0.590163934,0.409836066,0.25,0.362318841,0.25,0.25,0.25,0.25,0.25,0,0,0,161909,15
1543,23.5,0.890449438,0.745247148,0.538745387,0.461254613,0.089928058,0.475285171,0.083333333,0.916666667,0.33463035,0.089605735,0.083333333,0,0,0,161914,15
1544,15.4,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333,0.5,0.5,0.333333333,0,0,0,161916,15
1545,28.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,161918,15
1546,37.8,0.666666667,0.25,0.609756098,0.390243902,0.25,0.3125,0.25,0.25,0.25,0.25,0.25,0,0,0,161920,15
1547,13.2,0.839779006,0.489795918,0.602409639,0.397590361,0.25,0.290697674,0.2,0.2,0.301204819,0.25,0.2,0,0,0,161921,15
1548,25.7,0.828729282,0.333333333,0.468085106,0.531914894,0.333333333,0.531914894,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,161922,15
1549,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,161925,15
1550,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,162904,15
1551,20,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,163901,15
1552,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,163902,15
1553,17.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.555555556,0.5,0.5,0,0,0,163904,15
1554,38.5,0.842696629,0.403225806,0.520833333,0.479166667,0.333333333,0.384615385,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,163908,15
1555,31,0.558490566,0.158227848,0.593952484,0.406047516,0.052083333,0.369198312,0.05,0.05,0.2,0.05,0.05,0,0,0,165901,15
1556,14.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,166901,15
1557,23.4,0.850299401,0.510204082,0.468085106,0.531914894,0.416666667,0.438596491,0.416666667,0.666666667,0.490196078,0.333333333,0.409836066,0,0,0,166904,15
1558,23.1,0.862068966,0.543478261,0.431818182,0.568181818,0.333333333,0.543478261,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,166905,15
1559,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,167904,15
1560,42.9,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,169901,15
1561,23.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,169902,15
1562,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,169909,15
1563,57.7,0.420830401,0.180727144,0.563242488,0.436757512,0.011648429,0.195905401,0.004588775,0.008756567,0.112252125,0.017636684,0.008753501,0,0,0,170902,15
1564,40.6,0.395,0.161812298,0.490196078,0.509803922,0.076923077,0.161812298,0.079872204,0.076923077,0.085034014,0.080128205,0.076923077,0,0,0,170903,15
1565,28.1,0.78125,0.342465753,0.625,0.375,0.25,0.297619048,0.25,0.25,0.25,0.25,0.25,0,0,0,170904,15
1566,53.4,0.33102253,0.19047619,0.587084149,0.412915851,0.047709924,0.195694716,0.045454545,0.047709924,0.06012024,0.048076923,0.045454545,0,0,0,170906,15
1567,48.5,0.857142857,0.431818182,0.456521739,0.543478261,0.333333333,0.520833333,0.333333333,0.666666667,0.490196078,0.333333333,0.333333333,0,0,0,170907,15
1568,20.4,0.638888889,0.362944162,0.614250614,0.385749386,0.061124694,0.192893401,0.060096154,0.059665871,0.254498715,0.061576355,0.059665871,0,0,0,170908,15
1569,5.2,0.816326531,0.403225806,0.431818182,0.568181818,0.166666667,0.230769231,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,171901,15
1570,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,174901,15
1571,15.1,0.75,0.531914894,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,174902,15
1572,34.8,0.775700935,0.427480916,0.590163934,0.409836066,0.166666667,0.396825397,0.179856115,0.166666667,0.37037037,0.166666667,0.166666667,0,0,0,174904,15
1573,41.4,0.87254902,0.484536082,0.700934579,0.299065421,0.2,0.495049505,0.217391304,0.8,0.229357798,0.2,0.2,0,0,0,175903,15
1574,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,177902,15
1575,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,178901,15
1576,13.2,0.857142857,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,178902,15
1577,49,0.797169811,0.186813187,0.526315789,0.473684211,0.215517241,0.274725275,0.215517241,0.215517241,0.055555556,0.219298246,0.2,0,0,0,178903,15
1578,33.3,0.792029888,0.416438356,0.575101488,0.424898512,0.033333333,0.085365854,0.032258065,0.9,0.236806495,0.033333333,0.032258065,0,0,0,178904,15
1579,32.8,0.9,0.423728814,0.581395349,0.418604651,0.333333333,0.480769231,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,178906,15
1580,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,178908,15
1581,1,0.888888889,0.666666667,0.666666667,0.333333333,0.25,0.333333333,0.25,0.75,0.333333333,0.25,0.25,0,0,0,178909,15
1582,42.3,0.87027027,0.342465753,0.5,0.5,0.25,0.347222222,0.25,0.25,0.25,0.25,0.25,0,0,0,178912,15
1583,19.4,0.857142857,0.5,0.5,0.5,0.543478261,0.568181818,0.543478261,0.5,0.543478261,0.5,0.568181818,0,0,0,178913,15
1584,42.6,0.591463415,0.165938865,0.516528926,0.483471074,0.090909091,0.323144105,0.090909091,0.090909091,0.197628458,0.099206349,0.090909091,0,0,0,178914,15
1585,20,0.754901961,0.373134328,0.694444444,0.305555556,0.308641975,0.25,0.25,0.25,0.324675325,0.304878049,0.25,0,0,0,179901,15
1586,37,0.79787234,0.333333333,0.531914894,0.468085106,0.333333333,0.553571429,0.333333333,0.666666667,0.378787879,0.333333333,0.333333333,0,0,0,181901,15
1587,22.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,181907,15
1588,68.8,0.872093023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,181908,15
1589,51.4,0.84939759,0.404761905,0.358974359,0.641025641,0.333333333,0.555555556,0.333333333,0.333333333,0.568181818,0.490196078,0.333333333,0,0,0,182903,15
1590,41.1,0.79787234,0.396825397,0.555555556,0.444444444,0.367647059,0.373134328,0.367647059,0.666666667,0.367647059,0.367647059,0.333333333,0,0,0,183902,15
1591,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,183904,15
1592,43.5,0.882352941,0.5,0.509803922,0.490196078,0.333333333,0.520833333,0.333333333,0.333333333,0.471698113,0.333333333,0.333333333,0,0,0,184902,15
1593,47.7,0.415549598,0.192307692,0.559701493,0.440298507,0.089285714,0.281954887,0.089605735,0.083333333,0.12992126,0.089928058,0.083333333,0,0,0,184903,15
1594,11.8,0.857142857,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,184904,15
1595,60.6,0.37593985,0.087412587,0.535714286,0.464285714,0.083333333,0.255972696,0.083333333,0.085324232,0.088339223,0.083333333,0.083333333,0,0,0,184907,15
1596,30.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,184908,15
1597,22.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,185903,15
1598,40,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,187907,15
1599,34.8,0.567567568,0.428571429,0.581839904,0.418160096,0.029411765,0.236192714,0.028571429,0.428571429,0.147058824,0.029411765,0.029411765,0,0,0,188901,15
1600,57.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,188904,15
1601,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,189902,15
1602,5.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,190903,15
1603,50.6,0.565836299,0.143678161,0.574712644,0.425287356,0.125,0.273224044,0.125,0.125,0.134408602,0.125,0.125,0,0,0,191901,15
1604,36.4,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,192901,15
1605,28.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,193902,15
1606,15.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,194902,15
1607,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,195902,15
1608,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,196901,15
1609,45.5,0.867052023,0.510204082,0.404761905,0.595238095,0.333333333,0.581395349,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,198903,15
1610,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,198905,15
1611,56.8,0.373614191,0.181378476,0.57997558,0.42002442,0.029411765,0.209330144,0.029411765,0.029411765,0.090909091,0.029411765,0.029411765,0,0,0,199901,15
1612,40.1,0.721238938,0.309090909,0.63559322,0.36440678,0.187969925,0.409090909,0.166666667,0.166666667,0.198412698,0.166666667,0.166666667,0,0,0,199902,15
1613,32.8,0.802139037,0.230769231,0.603174603,0.396825397,0.25,0.378787879,0.25,0.25,0.328947368,0.328947368,0.25,0,0,0,201902,15
1614,20,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,201908,15
1615,60,0.857142857,0.5,0.342105263,0.657894737,0.5,0.5,0.5,0.5,0.641025641,0.5,0.5,0,0,0,201913,15
1616,13.1,0.806451613,0.509433962,0.561403509,0.438596491,0.324675325,0.367647059,0.324675325,0.75,0.362318841,0.25,0.25,0,0,0,204901,15
1617,4.4,0.75,0.333333333,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,204904,15
1618,34.9,0.76,0.268817204,0.588235294,0.411764706,0.2,0.290697674,0.2,0.2,0.265957447,0.2,0.2,0,0,0,205902,15
1619,7.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,205904,15
1620,41.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,205906,15
1621,31.8,0.857142857,0.609756098,0.390243902,0.609756098,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,206901,15
1622,37.5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,209901,15
1623,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,210905,15
1624,50,0.925925926,0.657894737,0.5,0.5,0.5,0.641025641,0.5,0.5,0.625,0.5,0.5,0,0,0,212902,15
1625,40.4,0.714285714,0.157142857,0.555555556,0.444444444,0.25,0.3,0.25,0.75,0.304878049,0.25,0.25,0,0,0,212903,15
1626,39.4,0.716517857,0.515463918,0.5625,0.4375,0.0625,0.375,0.0625,0.9375,0.25,0.0625,0.0625,0,0,0,212905,15
1627,50.7,0.630136986,0.201612903,0.444444444,0.555555556,0.166666667,0.364963504,0.166666667,0.166666667,0.196850394,0.183823529,0.166666667,0,0,0,212906,15
1628,46.2,0.857142857,0.5,0.5,0.5,0.5,0.641025641,0.5,0.5,0.641025641,0.5,0.5,0,0,0,212909,15
1629,49.1,0.828729282,0.438596491,0.555555556,0.444444444,0.333333333,0.438596491,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,213901,15
1630,31.5,0.953789279,0.943734015,0.620253165,0.379746835,0.061381074,0.350383632,0.060386473,0.941176471,0.161538462,0.061425061,0.092071611,0,0,0,214901,15
1631,35,0.928571429,0.746031746,0.5,0.5,0.125,0.35978836,0.11682243,0.888888889,0.153439153,0.118483412,0.052910053,0,0,0,214903,15
1632,20,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,218901,15
1633,32.4,0.785340314,0.316455696,0.647887324,0.352112676,0.25,0.324675325,0.25,0.25,0.25,0.25,0.25,0,0,0,220809,15
1634,57.7,0.75,0.333333333,0.519230769,0.480769231,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,220810,15
1635,35.3,0.673168411,0.421232877,0.55582407,0.44417593,0.051369863,0.31555773,0.012048193,0.153131115,0.28718704,0.012218964,0.012048193,0,0,0,220901,15
1636,44.4,0.494958753,0.347866419,0.581784387,0.418215613,0.046382189,0.308056872,0.023234201,0.023234201,0.203244275,0.023452158,0.022727273,0,0,0,220902,15
1637,12.4,0.907749077,0.719101124,0.573863636,0.426136364,0.125,0.158227848,0.125,0.287356322,0.303030303,0.125,0.125,0,0,0,220904,15
1638,19.2,0.816901408,0.604316547,0.582733813,0.417266187,0.02173913,0.26618705,0.007246377,0.992805755,0.443571844,0.007246377,0.007194245,0,0,0,220905,15
1639,60.8,0.365182186,0.083822297,0.543024227,0.456975773,0.020610058,0.34450964,0.020627063,0.020408163,0.125315391,0.020729685,0.020408163,0,0,0,220906,15
1640,62.4,0.418911175,0.136711844,0.581733566,0.418266434,0.011196229,0.293459045,0.014594279,0.014543339,0.069189829,0.014628438,0.014492754,0,0,0,220907,15
1641,34.5,0.602739726,0.238095238,0.554990464,0.445009536,0.031585597,0.174936387,0.015852885,0.286624204,0.142213642,0.01029601,0.015625,0,0,0,220908,15
1642,24.4,0.87434555,0.456521739,0.602409639,0.397590361,0.252525253,0.297619048,0.2,0.8,0.277777778,0.2,0.2,0,0,0,220910,15
1643,33.9,0.720792079,0.392376682,0.607064018,0.392935982,0.055803571,0.272331155,0.052631579,0.052631579,0.222727273,0.054704595,0.052631579,0,0,0,220912,15
1644,51.6,0.806629834,0.301204819,0.632911392,0.367088608,0.25,0.308641975,0.25,0.75,0.180555556,0.257731959,0.25,0,0,0,220914,15
1645,38,0.575,0.196850394,0.60483871,0.39516129,0.166666667,0.367647059,0.166666667,0.173611111,0.173611111,0.166666667,0.166666667,0,0,0,220915,15
